,Stance
36485,unrelated
36486,unrelated
36487,unrelated
36488,unrelated
36489,unrelated
36490,discuss
36491,unrelated
36492,unrelated
36493,unrelated
36494,unrelated
36495,unrelated
36496,unrelated
36497,unrelated
36498,unrelated
36499,unrelated
36500,discuss
36501,unrelated
36502,unrelated
36503,unrelated
36504,unrelated
36505,unrelated
36506,unrelated
36507,unrelated
36508,unrelated
36509,unrelated
36510,unrelated
36511,unrelated
36512,unrelated
36513,discuss
36514,discuss
36515,discuss
36516,discuss
36517,unrelated
36518,unrelated
36519,discuss
36520,unrelated
36521,unrelated
36522,unrelated
36523,unrelated
36524,unrelated
36525,unrelated
36526,discuss
36527,discuss
36528,unrelated
36529,unrelated
36530,unrelated
36531,unrelated
36532,unrelated
36533,unrelated
36534,agree
36535,unrelated
36536,agree
36537,unrelated
36538,discuss
36539,discuss
36540,unrelated
36541,unrelated
36542,agree
36543,unrelated
36544,discuss
36545,discuss
36546,unrelated
36547,unrelated
36548,agree
36549,unrelated
36550,unrelated
36551,unrelated
36552,discuss
36553,unrelated
36554,unrelated
36555,unrelated
36556,unrelated
36557,unrelated
36558,unrelated
36559,unrelated
36560,unrelated
36561,unrelated
36562,unrelated
36563,agree
36564,unrelated
36565,agree
36566,unrelated
36567,unrelated
36568,unrelated
36569,agree
36570,agree
36571,unrelated
36572,unrelated
36573,agree
36574,unrelated
36575,unrelated
36576,discuss
36577,unrelated
36578,unrelated
36579,unrelated
36580,unrelated
36581,unrelated
36582,unrelated
36583,unrelated
36584,unrelated
36585,unrelated
36586,unrelated
36587,unrelated
36588,unrelated
36589,unrelated
36590,unrelated
36591,unrelated
36592,unrelated
36593,unrelated
36594,unrelated
36595,unrelated
36596,unrelated
36597,unrelated
36598,unrelated
36599,unrelated
36600,unrelated
36601,unrelated
36602,unrelated
36603,unrelated
36604,unrelated
36605,unrelated
36606,unrelated
36607,unrelated
36608,unrelated
36609,unrelated
36610,unrelated
36611,unrelated
36612,unrelated
36613,unrelated
36614,unrelated
36615,unrelated
36616,unrelated
36617,unrelated
36618,unrelated
36619,agree
36620,unrelated
36621,unrelated
36622,unrelated
36623,unrelated
36624,unrelated
36625,unrelated
36626,unrelated
36627,agree
36628,agree
36629,unrelated
36630,unrelated
36631,unrelated
36632,unrelated
36633,unrelated
36634,unrelated
36635,unrelated
36636,unrelated
36637,unrelated
36638,unrelated
36639,unrelated
36640,unrelated
36641,unrelated
36642,unrelated
36643,unrelated
36644,unrelated
36645,unrelated
36646,unrelated
36647,agree
36648,unrelated
36649,unrelated
36650,agree
36651,unrelated
36652,unrelated
36653,unrelated
36654,unrelated
36655,unrelated
36656,unrelated
36657,unrelated
36658,unrelated
36659,unrelated
36660,unrelated
36661,agree
36662,unrelated
36663,unrelated
36664,unrelated
36665,unrelated
36666,unrelated
36667,unrelated
36668,unrelated
36669,unrelated
36670,unrelated
36671,unrelated
36672,unrelated
36673,unrelated
36674,agree
36675,agree
36676,agree
36677,agree
36678,agree
36679,agree
36680,agree
36681,agree
36682,discuss
36683,discuss
36684,discuss
36685,discuss
36686,discuss
36687,discuss
36688,discuss
36689,discuss
36690,discuss
36691,unrelated
36692,agree
36693,unrelated
36694,unrelated
36695,discuss
36696,agree
36697,unrelated
36698,unrelated
36699,agree
36700,unrelated
36701,unrelated
36702,unrelated
36703,agree
36704,agree
36705,agree
36706,agree
36707,agree
36708,discuss
36709,unrelated
36710,unrelated
36711,unrelated
36712,unrelated
36713,discuss
36714,unrelated
36715,unrelated
36716,unrelated
36717,discuss
36718,discuss
36719,discuss
36720,discuss
36721,discuss
36722,discuss
36723,discuss
36724,discuss
36725,discuss
36726,discuss
36727,discuss
36728,agree
36729,disagree
36730,agree
36731,agree
36732,agree
36733,disagree
36734,agree
36735,discuss
36736,agree
36737,unrelated
36738,discuss
36739,discuss
36740,agree
36741,agree
36742,unrelated
36743,unrelated
36744,agree
36745,agree
36746,discuss
36747,agree
36748,discuss
36749,agree
36750,agree
36751,discuss
36752,unrelated
36753,agree
36754,agree
36755,agree
36756,agree
36757,agree
36758,agree
36759,agree
36760,agree
36761,agree
36762,agree
36763,agree
36764,agree
36765,disagree
36766,agree
36767,disagree
36768,disagree
36769,agree
36770,unrelated
36771,agree
36772,unrelated
36773,agree
36774,unrelated
36775,discuss
36776,discuss
36777,agree
36778,unrelated
36779,unrelated
36780,agree
36781,discuss
36782,discuss
36783,agree
36784,agree
36785,unrelated
36786,unrelated
36787,unrelated
36788,agree
36789,unrelated
36790,discuss
36791,unrelated
36792,discuss
36793,unrelated
36794,agree
36795,unrelated
36796,agree
36797,discuss
36798,unrelated
36799,unrelated
36800,discuss
36801,agree
36802,discuss
36803,unrelated
36804,unrelated
36805,agree
36806,unrelated
36807,discuss
36808,unrelated
36809,agree
36810,unrelated
36811,agree
36812,agree
36813,discuss
36814,agree
36815,unrelated
36816,agree
36817,discuss
36818,discuss
36819,unrelated
36820,unrelated
36821,unrelated
36822,unrelated
36823,unrelated
36824,agree
36825,agree
36826,unrelated
36827,unrelated
36828,unrelated
36829,agree
36830,unrelated
36831,agree
36832,unrelated
36833,discuss
36834,discuss
36835,unrelated
36836,unrelated
36837,discuss
36838,unrelated
36839,discuss
36840,unrelated
36841,unrelated
36842,discuss
36843,unrelated
36844,discuss
36845,unrelated
36846,discuss
36847,unrelated
36848,discuss
36849,discuss
36850,discuss
36851,discuss
36852,discuss
36853,discuss
36854,discuss
36855,discuss
36856,unrelated
36857,unrelated
36858,agree
36859,agree
36860,unrelated
36861,discuss
36862,unrelated
36863,unrelated
36864,unrelated
36865,unrelated
36866,unrelated
36867,unrelated
36868,unrelated
36869,unrelated
36870,unrelated
36871,unrelated
36872,unrelated
36873,unrelated
36874,unrelated
36875,unrelated
36876,unrelated
36877,unrelated
36878,unrelated
36879,unrelated
36880,agree
36881,unrelated
36882,unrelated
36883,disagree
36884,agree
36885,unrelated
36886,unrelated
36887,disagree
36888,unrelated
36889,discuss
36890,unrelated
36891,unrelated
36892,unrelated
36893,discuss
36894,unrelated
36895,unrelated
36896,agree
36897,unrelated
36898,unrelated
36899,unrelated
36900,unrelated
36901,unrelated
36902,unrelated
36903,unrelated
36904,disagree
36905,unrelated
36906,unrelated
36907,unrelated
36908,unrelated
36909,disagree
36910,unrelated
36911,discuss
36912,discuss
36913,discuss
36914,discuss
36915,discuss
36916,discuss
36917,discuss
36918,discuss
36919,agree
36920,discuss
36921,discuss
36922,agree
36923,agree
36924,agree
36925,agree
36926,discuss
36927,agree
36928,discuss
36929,discuss
36930,discuss
36931,agree
36932,agree
36933,disagree
36934,agree
36935,agree
36936,agree
36937,disagree
36938,unrelated
36939,unrelated
36940,disagree
36941,disagree
36942,disagree
36943,discuss
36944,disagree
36945,unrelated
36946,disagree
36947,discuss
36948,disagree
36949,unrelated
36950,agree
36951,agree
36952,unrelated
36953,discuss
36954,discuss
36955,discuss
36956,discuss
36957,discuss
36958,discuss
36959,discuss
36960,discuss
36961,discuss
36962,discuss
36963,discuss
36964,discuss
36965,discuss
36966,discuss
36967,discuss
36968,agree
36969,discuss
36970,disagree
36971,disagree
36972,agree
36973,agree
36974,unrelated
36975,discuss
36976,unrelated
36977,discuss
36978,unrelated
36979,unrelated
36980,unrelated
36981,unrelated
36982,discuss
36983,unrelated
36984,discuss
36985,unrelated
36986,discuss
36987,unrelated
36988,unrelated
36989,unrelated
36990,discuss
36991,unrelated
36992,discuss
36993,unrelated
36994,discuss
36995,unrelated
36996,unrelated
36997,discuss
36998,discuss
36999,unrelated
37000,discuss
37001,unrelated
37002,discuss
37003,unrelated
37004,unrelated
37005,unrelated
37006,discuss
37007,unrelated
37008,unrelated
37009,discuss
37010,discuss
37011,unrelated
37012,unrelated
37013,discuss
37014,unrelated
37015,unrelated
37016,discuss
37017,unrelated
37018,unrelated
37019,discuss
37020,discuss
37021,unrelated
37022,unrelated
37023,discuss
37024,unrelated
37025,unrelated
37026,unrelated
37027,unrelated
37028,unrelated
37029,discuss
37030,unrelated
37031,discuss
37032,discuss
37033,unrelated
37034,unrelated
37035,discuss
37036,discuss
37037,unrelated
37038,unrelated
37039,unrelated
37040,agree
37041,agree
37042,disagree
37043,unrelated
37044,unrelated
37045,unrelated
37046,agree
37047,unrelated
37048,unrelated
37049,unrelated
37050,discuss
37051,unrelated
37052,disagree
37053,unrelated
37054,agree
37055,unrelated
37056,unrelated
37057,agree
37058,discuss
37059,discuss
37060,agree
37061,discuss
37062,agree
37063,agree
37064,discuss
37065,discuss
37066,agree
37067,discuss
37068,agree
37069,discuss
37070,discuss
37071,discuss
37072,discuss
37073,discuss
37074,disagree
37075,disagree
37076,agree
37077,disagree
37078,agree
37079,agree
37080,disagree
37081,agree
37082,unrelated
37083,unrelated
37084,unrelated
37085,unrelated
37086,unrelated
37087,unrelated
37088,unrelated
37089,unrelated
37090,unrelated
37091,unrelated
37092,unrelated
37093,agree
37094,unrelated
37095,unrelated
37096,unrelated
37097,unrelated
37098,unrelated
37099,agree
37100,agree
37101,unrelated
37102,agree
37103,agree
37104,unrelated
37105,unrelated
37106,unrelated
37107,agree
37108,unrelated
37109,unrelated
37110,unrelated
37111,unrelated
37112,unrelated
37113,agree
37114,agree
37115,unrelated
37116,agree
37117,unrelated
37118,unrelated
37119,unrelated
37120,unrelated
37121,agree
37122,agree
37123,unrelated
37124,unrelated
37125,agree
37126,unrelated
37127,agree
37128,agree
37129,unrelated
37130,unrelated
37131,unrelated
37132,unrelated
37133,unrelated
37134,unrelated
37135,unrelated
37136,discuss
37137,unrelated
37138,discuss
37139,unrelated
37140,unrelated
37141,unrelated
37142,discuss
37143,unrelated
37144,unrelated
37145,unrelated
37146,unrelated
37147,unrelated
37148,unrelated
37149,unrelated
37150,unrelated
37151,unrelated
37152,unrelated
37153,unrelated
37154,unrelated
37155,unrelated
37156,unrelated
37157,unrelated
37158,unrelated
37159,unrelated
37160,discuss
37161,unrelated
37162,discuss
37163,unrelated
37164,unrelated
37165,unrelated
37166,unrelated
37167,unrelated
37168,unrelated
37169,unrelated
37170,unrelated
37171,unrelated
37172,discuss
37173,discuss
37174,unrelated
37175,unrelated
37176,unrelated
37177,unrelated
37178,unrelated
37179,unrelated
37180,discuss
37181,unrelated
37182,discuss
37183,unrelated
37184,unrelated
37185,unrelated
37186,unrelated
37187,unrelated
37188,unrelated
37189,discuss
37190,unrelated
37191,unrelated
37192,unrelated
37193,unrelated
37194,unrelated
37195,discuss
37196,unrelated
37197,discuss
37198,unrelated
37199,discuss
37200,unrelated
37201,unrelated
37202,discuss
37203,unrelated
37204,unrelated
37205,unrelated
37206,discuss
37207,discuss
37208,discuss
37209,discuss
37210,discuss
37211,discuss
37212,agree
37213,agree
37214,disagree
37215,discuss
37216,agree
37217,agree
37218,discuss
37219,disagree
37220,disagree
37221,agree
37222,agree
37223,discuss
37224,discuss
37225,discuss
37226,discuss
37227,agree
37228,discuss
37229,agree
37230,unrelated
37231,unrelated
37232,discuss
37233,unrelated
37234,discuss
37235,discuss
37236,discuss
37237,unrelated
37238,discuss
37239,discuss
37240,discuss
37241,discuss
37242,unrelated
37243,unrelated
37244,discuss
37245,discuss
37246,discuss
37247,discuss
37248,discuss
37249,discuss
37250,discuss
37251,discuss
37252,discuss
37253,unrelated
37254,discuss
37255,discuss
37256,discuss
37257,unrelated
37258,discuss
37259,discuss
37260,unrelated
37261,unrelated
37262,discuss
37263,unrelated
37264,unrelated
37265,unrelated
37266,unrelated
37267,discuss
37268,discuss
37269,unrelated
37270,unrelated
37271,unrelated
37272,discuss
37273,unrelated
37274,unrelated
37275,unrelated
37276,unrelated
37277,discuss
37278,unrelated
37279,discuss
37280,unrelated
37281,discuss
37282,unrelated
37283,unrelated
37284,unrelated
37285,unrelated
37286,unrelated
37287,unrelated
37288,unrelated
37289,unrelated
37290,unrelated
37291,discuss
37292,unrelated
37293,discuss
37294,discuss
37295,unrelated
37296,discuss
37297,discuss
37298,discuss
37299,agree
37300,agree
37301,agree
37302,discuss
37303,agree
37304,agree
37305,discuss
37306,agree
37307,discuss
37308,discuss
37309,agree
37310,unrelated
37311,agree
37312,unrelated
37313,unrelated
37314,unrelated
37315,unrelated
37316,agree
37317,agree
37318,unrelated
37319,unrelated
37320,unrelated
37321,agree
37322,unrelated
37323,unrelated
37324,unrelated
37325,agree
37326,disagree
37327,unrelated
37328,disagree
37329,agree
37330,unrelated
37331,discuss
37332,unrelated
37333,agree
37334,unrelated
37335,disagree
37336,unrelated
37337,unrelated
37338,agree
37339,unrelated
37340,agree
37341,unrelated
37342,agree
37343,unrelated
37344,unrelated
37345,discuss
37346,disagree
37347,agree
37348,unrelated
37349,disagree
37350,agree
37351,disagree
37352,unrelated
37353,unrelated
37354,agree
37355,unrelated
37356,unrelated
37357,unrelated
37358,unrelated
37359,unrelated
37360,unrelated
37361,agree
37362,discuss
37363,discuss
37364,discuss
37365,discuss
37366,discuss
37367,discuss
37368,discuss
37369,discuss
37370,discuss
37371,discuss
37372,discuss
37373,discuss
37374,discuss
37375,unrelated
37376,unrelated
37377,discuss
37378,unrelated
37379,unrelated
37380,unrelated
37381,unrelated
37382,unrelated
37383,unrelated
37384,unrelated
37385,unrelated
37386,unrelated
37387,unrelated
37388,unrelated
37389,unrelated
37390,unrelated
37391,unrelated
37392,unrelated
37393,unrelated
37394,unrelated
37395,unrelated
37396,discuss
37397,discuss
37398,unrelated
37399,unrelated
37400,discuss
37401,unrelated
37402,unrelated
37403,unrelated
37404,unrelated
37405,unrelated
37406,unrelated
37407,unrelated
37408,unrelated
37409,discuss
37410,discuss
37411,unrelated
37412,unrelated
37413,unrelated
37414,unrelated
37415,unrelated
37416,unrelated
37417,unrelated
37418,unrelated
37419,unrelated
37420,unrelated
37421,unrelated
37422,unrelated
37423,unrelated
37424,discuss
37425,unrelated
37426,unrelated
37427,discuss
37428,unrelated
37429,unrelated
37430,unrelated
37431,unrelated
37432,unrelated
37433,unrelated
37434,unrelated
37435,unrelated
37436,unrelated
37437,unrelated
37438,unrelated
37439,discuss
37440,unrelated
37441,discuss
37442,discuss
37443,discuss
37444,unrelated
37445,unrelated
37446,discuss
37447,unrelated
37448,discuss
37449,discuss
37450,discuss
37451,discuss
37452,discuss
37453,discuss
37454,discuss
37455,unrelated
37456,discuss
37457,unrelated
37458,discuss
37459,discuss
37460,unrelated
37461,discuss
37462,discuss
37463,unrelated
37464,discuss
37465,discuss
37466,discuss
37467,discuss
37468,unrelated
37469,discuss
37470,unrelated
37471,unrelated
37472,discuss
37473,discuss
37474,discuss
37475,discuss
37476,unrelated
37477,unrelated
37478,discuss
37479,unrelated
37480,discuss
37481,agree
37482,agree
37483,agree
37484,agree
37485,agree
37486,agree
37487,agree
37488,agree
37489,agree
37490,agree
37491,agree
37492,agree
37493,agree
37494,agree
37495,unrelated
37496,unrelated
37497,unrelated
37498,discuss
37499,unrelated
37500,unrelated
37501,unrelated
37502,unrelated
37503,unrelated
37504,unrelated
37505,unrelated
37506,unrelated
37507,unrelated
37508,unrelated
37509,unrelated
37510,unrelated
37511,unrelated
37512,unrelated
37513,discuss
37514,unrelated
37515,unrelated
37516,unrelated
37517,unrelated
37518,unrelated
37519,discuss
37520,unrelated
37521,unrelated
37522,unrelated
37523,discuss
37524,unrelated
37525,unrelated
37526,unrelated
37527,discuss
37528,unrelated
37529,unrelated
37530,unrelated
37531,unrelated
37532,unrelated
37533,unrelated
37534,unrelated
37535,unrelated
37536,unrelated
37537,unrelated
37538,unrelated
37539,unrelated
37540,unrelated
37541,unrelated
37542,unrelated
37543,unrelated
37544,unrelated
37545,unrelated
37546,discuss
37547,unrelated
37548,unrelated
37549,unrelated
37550,unrelated
37551,unrelated
37552,unrelated
37553,unrelated
37554,unrelated
37555,unrelated
37556,unrelated
37557,unrelated
37558,unrelated
37559,unrelated
37560,unrelated
37561,unrelated
37562,unrelated
37563,unrelated
37564,unrelated
37565,unrelated
37566,unrelated
37567,unrelated
37568,unrelated
37569,unrelated
37570,unrelated
37571,unrelated
37572,unrelated
37573,unrelated
37574,unrelated
37575,unrelated
37576,unrelated
37577,unrelated
37578,unrelated
37579,unrelated
37580,unrelated
37581,unrelated
37582,unrelated
37583,unrelated
37584,unrelated
37585,unrelated
37586,unrelated
37587,unrelated
37588,unrelated
37589,unrelated
37590,unrelated
37591,discuss
37592,unrelated
37593,unrelated
37594,unrelated
37595,discuss
37596,discuss
37597,discuss
37598,discuss
37599,discuss
37600,discuss
37601,discuss
37602,discuss
37603,discuss
37604,discuss
37605,discuss
37606,discuss
37607,discuss
37608,discuss
37609,discuss
37610,discuss
37611,discuss
37612,disagree
37613,disagree
37614,agree
37615,disagree
37616,discuss
37617,disagree
37618,unrelated
37619,unrelated
37620,unrelated
37621,unrelated
37622,agree
37623,unrelated
37624,unrelated
37625,agree
37626,unrelated
37627,agree
